PixelsColored,PixelsAvailable,PercentComplete,TotalCollisions,Rate,WorkerCount,RatePerWorker
147114,4102,56,0,284,1,284
147400,4086,56,0,285,1,285
147686,4077,56,0,285,1,285
147964,4120,56,0,277,1,277
148256,4132,56,0,291,1,291
148539,4132,56,0,282,1,282
148819,4151,56,0,279,1,279
149104,4139,56,0,284,1,284
149383,4133,56,0,278,1,278
149679,4119,57,0,295,1,295
149962,4129,57,0,282,1,282
150243,4106,57,0,280,1,280
150524,4100,57,0,280,1,280
150807,4109,57,0,282,1,282
151105,4124,57,0,297,1,297
151398,4119,57,0,292,1,292
151691,4087,57,0,292,1,292
151976,4092,57,0,284,1,284
152269,4100,58,0,292,1,292
152553,4072,58,0,283,1,283
152840,4088,58,0,286,1,286
153127,4103,58,0,286,1,286
153412,4102,58,0,284,1,284
153697,4095,58,0,284,1,284
153975,4084,58,0,277,1,277
154267,4115,58,0,291,1,291
154562,4075,58,0,294,1,294
154848,4101,59,0,285,1,285
155147,4040,59,0,298,1,298
155442,4042,59,0,294,1,294
155731,4083,59,0,288,1,288
156020,4074,59,0,288,1,288
156302,4083,59,0,281,1,281
156597,4074,59,0,294,1,294
156881,4080,59,0,283,1,283
157173,4070,59,0,291,1,291
157465,4081,60,0,291,1,291
157747,4095,60,0,281,1,281
158043,4075,60,0,295,1,295
158327,4114,60,0,283,1,283
158601,4154,60,0,273,1,273
158878,4145,60,0,276,1,276
159155,4170,60,0,276,1,276
159444,4203,60,0,288,1,288
159726,4192,60,0,281,1,281
160022,4250,61,0,295,1,295
160317,4236,61,0,294,1,294
160595,4254,61,0,277,1,277
160879,4246,61,0,283,1,283
161160,4225,61,0,280,1,280
161446,4243,61,0,285,1,285
161734,4234,61,0,287,1,287
162012,4275,61,0,277,1,277
162296,4282,61,0,283,1,283
162571,4308,62,0,274,1,274
162853,4323,62,0,281,1,281
163127,4309,62,0,273,1,273
163403,4344,62,0,275,1,275
163678,4352,62,0,274,1,274
163958,4366,62,0,279,1,279
164229,4356,62,0,270,1,270
164513,4346,62,0,283,1,283
164795,4364,62,0,281,1,281
165068,4364,62,0,271,1,271
165356,4363,63,0,287,1,287
165638,4342,63,0,280,1,280
165924,4335,63,0,285,1,285
166206,4327,63,0,281,1,281
166476,4369,63,0,269,1,269
166759,4378,63,0,282,1,282
167037,4376,63,0,277,1,277
167303,4360,63,0,265,1,265
167577,4319,63,0,273,1,273
167852,4359,64,0,274,1,274
168137,4367,64,0,284,1,284
168415,4355,64,0,277,1,277
168683,4362,64,0,267,1,267
168965,4377,64,0,281,1,281
169246,4384,64,0,280,1,280
169519,4398,64,0,272,1,272
169795,4400,64,0,275,1,275
170066,4409,64,0,270,1,270
170343,4418,64,0,276,1,276
170610,4391,65,0,266,1,266
170897,4383,65,0,286,1,286
171173,4386,65,0,275,1,275
171448,4408,65,0,273,1,273
171715,4472,65,0,266,1,266
172000,4423,65,0,283,1,283
172277,4430,65,0,276,1,276
172554,4419,65,0,276,1,276
172831,4395,65,0,276,1,276
173106,4421,66,0,274,1,274
173386,4427,66,0,279,1,279
173659,4471,66,0,272,1,272
173934,4472,66,0,274,1,274
174198,4462,66,0,262,1,262
174469,4463,66,0,270,1,270
174754,4446,66,0,284,1,284
175016,4482,66,0,261,1,261
175291,4435,66,0,274,1,274
175566,4489,66,0,274,1,274
175844,4511,67,0,277,1,277
176113,4513,67,0,268,1,268
176381,4517,67,0,267,1,267
176657,4517,67,0,275,1,275
176940,4520,67,0,282,1,282
177214,4480,67,0,273,1,273
177496,4460,67,0,281,1,281
177774,4449,67,0,277,1,277
178046,4478,67,0,270,1,270
178318,4490,68,0,271,1,271
178604,4502,68,0,285,1,285
178889,4473,68,0,283,1,283
179167,4474,68,0,277,1,277
179439,4499,68,0,271,1,271
179724,4471,68,0,284,1,284
179998,4501,68,0,273,1,273
180259,4498,68,0,260,1,260
180526,4536,68,0,266,1,266
180792,4560,68,0,265,1,265
181068,4574,69,0,275,1,275
181343,4546,69,0,274,1,274
181603,4605,69,0,259,1,259
181884,4553,69,0,280,1,280
182153,4548,69,0,268,1,268
182436,4543,69,0,281,1,281
182698,4556,69,0,261,1,261
182970,4589,69,0,271,1,271
183245,4568,69,0,274,1,274
183522,4538,70,0,276,1,276
183787,4546,70,0,263,1,263
184064,4590,70,0,276,1,276
184340,4555,70,0,274,1,274
184621,4564,70,0,279,1,279
184895,4578,70,0,273,1,273
185170,4546,70,0,274,1,274
185449,4560,70,0,278,1,278
185726,4582,70,0,276,1,276
186007,4585,70,0,280,1,280
186290,4562,71,0,282,1,282
186575,4547,71,0,284,1,284
186854,4548,71,0,278,1,278
187127,4581,71,0,272,1,272
187408,4564,71,0,280,1,280
187692,4528,71,0,283,1,283
187970,4557,71,0,276,1,276
188250,4572,71,0,279,1,279
188537,4564,71,0,286,1,286
188804,4587,72,0,266,1,266
189089,4556,72,0,284,1,284
189368,4567,72,0,278,1,278
189660,4541,72,0,291,1,291
189940,4546,72,0,279,1,279
190214,4569,72,0,273,1,273
190485,4552,72,0,270,1,270
190767,4539,72,0,281,1,281
191051,4514,72,0,282,1,282
191328,4511,72,0,276,1,276
191608,4529,73,0,278,1,278
191889,4557,73,0,280,1,280
192166,4572,73,0,276,1,276
192446,4582,73,0,279,1,279
192739,4571,73,0,292,1,292
193022,4586,73,0,282,1,282
193298,4560,73,0,275,1,275
193575,4561,73,0,276,1,276
193844,4604,73,0,268,1,268
194127,4652,74,0,282,1,282
194399,4700,74,0,271,1,271
194656,4712,74,0,256,1,256
194931,4710,74,0,274,1,274
195202,4704,74,0,270,1,270
195483,4715,74,0,279,1,279
195762,4724,74,0,278,1,278
196038,4769,74,0,275,1,275
196310,4764,74,0,271,1,271
196587,4756,74,0,275,1,275
196857,4754,75,0,269,1,269
197131,4751,75,0,273,1,273
197408,4749,75,0,276,1,276
197686,4755,75,0,277,1,277
197965,4718,75,0,278,1,278
198242,4729,75,0,276,1,276
198519,4748,75,0,276,1,276
198793,4746,75,0,273,1,273
199065,4752,75,0,271,1,271
199338,4775,76,0,272,1,272
199608,4795,76,0,269,1,269
199883,4833,76,0,274,1,274
200150,4816,76,0,266,1,266
200415,4879,76,0,264,1,264
200686,4884,76,0,270,1,270
200957,4871,76,0,270,1,270
201230,4893,76,0,272,1,272
201495,4905,76,0,264,1,264
201763,4875,76,0,267,1,267
202038,4899,77,0,274,1,274
202308,4916,77,0,269,1,269
202576,4912,77,0,267,1,267
202844,4946,77,0,267,1,267
203112,4903,77,0,267,1,267
203392,4890,77,0,279,1,279
203674,4849,77,0,281,1,281
203946,4847,77,0,271,1,271
204221,4877,77,0,274,1,274
204496,4855,78,0,274,1,274
204755,4856,78,0,258,1,258
205004,4799,78,0,248,1,248
205261,4787,78,0,256,1,256
205524,4799,78,0,262,1,262
205786,4791,78,0,261,1,261
206062,4776,78,0,275,1,275
206337,4752,78,0,274,1,274
206602,4805,78,0,264,1,264
206870,4813,78,0,266,1,266
207142,4821,79,0,271,1,271
207416,4826,79,0,273,1,273
207689,4829,79,0,271,1,271
207963,4799,79,0,273,1,273
208238,4782,79,0,274,1,274
208525,4761,79,0,286,1,286
208789,4761,79,0,263,1,263
209060,4777,79,0,270,1,270
209335,4762,79,0,274,1,274
209613,4768,79,0,277,1,277
209881,4727,80,0,267,1,267
210157,4725,80,0,275,1,275
210436,4710,80,0,278,1,278
210707,4717,80,0,270,1,270
210985,4692,80,0,277,1,277
211267,4638,80,0,281,1,281
211540,4604,80,0,272,1,272
211817,4583,80,0,276,1,276
212092,4639,80,0,274,1,274
212374,4611,81,0,280,1,280
212655,4603,81,0,280,1,280
212937,4628,81,0,281,1,281
213211,4638,81,0,273,1,273
213487,4637,81,0,275,1,275
213768,4623,81,0,280,1,280
214045,4603,81,0,276,1,276
214324,4592,81,0,278,1,278
214608,4575,81,0,283,1,283
214888,4575,81,0,279,1,279
215165,4552,82,0,276,1,276
215438,4558,82,0,272,1,272
215728,4521,82,0,288,1,288
216017,4466,82,0,288,1,288
216311,4438,82,0,293,1,293
216591,4408,82,0,279,1,279
216883,4400,82,0,291,1,291
217163,4388,82,0,279,1,279
217450,4372,82,0,286,1,286
217721,4403,83,0,270,1,270
218007,4395,83,0,285,1,285
218287,4357,83,0,279,1,279
218563,4370,83,0,275,1,275
218846,4350,83,0,282,1,282
219121,4342,83,0,274,1,274
219412,4330,83,0,290,1,290
219705,4306,83,0,292,1,292
219993,4281,83,0,287,1,287
220278,4257,84,0,283,1,283
220564,4255,84,0,285,1,285
220856,4190,84,0,291,1,291
221150,4155,84,0,293,1,293
221443,4123,84,0,292,1,292
221726,4138,84,0,281,1,281
222024,4113,84,0,297,1,297
222326,4037,84,0,301,1,301
222632,4025,84,0,305,1,305
222935,4000,85,0,302,1,302
223236,3963,85,0,300,1,300
223541,3918,85,0,304,1,304
223844,3924,85,0,302,1,302
224134,3951,85,0,289,1,289
224431,3935,85,0,296,1,296
224734,3877,85,0,302,1,302
225031,3879,85,0,296,1,296
225333,3837,85,0,301,1,301
225640,3811,86,0,306,1,306
225939,3761,86,0,298,1,298
226250,3695,86,0,310,1,310
226559,3670,86,0,308,1,308
226872,3602,86,0,312,1,312
227179,3594,86,0,306,1,306
227498,3566,86,0,318,1,318
227810,3578,86,0,311,1,311
228115,3530,87,0,304,1,304
228420,3508,87,0,304,1,304
228716,3502,87,0,295,1,295
229013,3497,87,0,296,1,296
229321,3492,87,0,307,1,307
229632,3444,87,0,310,1,310
229945,3422,87,0,312,1,312
230250,3407,87,0,303,1,303
230556,3392,87,0,304,1,304
230871,3346,88,0,314,1,314
231197,3322,88,0,324,1,324
231520,3295,88,0,322,1,322
231826,3281,88,0,304,1,304
232140,3272,88,0,313,1,313
232471,3203,88,0,329,1,329
232780,3171,88,0,308,1,308
233103,3175,88,0,322,1,322
233428,3156,89,0,324,1,324
233746,3148,89,0,317,1,317
234064,3132,89,0,317,1,317
234383,3125,89,0,318,1,318
234687,3106,89,0,303,1,303
235003,3108,89,0,315,1,315
235319,3056,89,0,315,1,315
235642,2999,89,0,322,1,322
235968,3002,90,0,325,1,325
236291,2963,90,0,322,1,322
236622,2904,90,0,330,1,330
236944,2888,90,0,321,1,321
237264,2827,90,0,319,1,319
237604,2769,90,0,339,1,339
237935,2754,90,0,330,1,330
238267,2741,90,0,331,1,331
238600,2664,91,0,332,1,332
238926,2694,91,0,325,1,325
239256,2663,91,0,329,1,329
239601,2587,91,0,344,1,344
239934,2583,91,0,331,1,331
240264,2556,91,0,329,1,329
240603,2527,91,0,338,1,338
240968,2432,91,0,363,1,363
241325,2343,92,0,356,1,356
241685,2288,92,0,359,1,359
242040,2271,92,0,354,1,354
242385,2243,92,0,343,1,343
242757,2221,92,0,371,1,371
243110,2161,92,0,352,1,352
243467,2154,92,0,356,1,356
243830,2073,93,0,361,1,361
244190,2061,93,0,359,1,359
244538,2039,93,0,347,1,347
244885,2019,93,0,346,1,346
245251,1981,93,0,365,1,365
245594,1993,93,0,341,1,341
245952,1968,93,0,357,1,357
246303,1963,93,0,350,1,350
246663,1938,94,0,359,1,359
247010,1950,94,0,346,1,346
247372,1910,94,0,361,1,361
247756,1812,94,0,382,1,382
248130,1745,94,0,373,1,373
248505,1719,94,0,374,1,374
248878,1665,94,0,372,1,372
249259,1589,95,0,380,1,380
249635,1568,95,0,375,1,375
250018,1521,95,0,381,1,381
250398,1491,95,0,379,1,379
250772,1476,95,0,373,1,373
251141,1473,95,0,368,1,368
251525,1403,95,0,383,1,383
251927,1372,96,0,401,1,401
252331,1287,96,0,403,1,403
252728,1234,96,0,396,1,396
253114,1229,96,0,385,1,385
253511,1188,96,0,396,1,396
253916,1170,96,0,404,1,404
254315,1183,97,0,397,1,397
254683,1195,97,0,367,1,367
255079,1155,97,0,395,1,395
255468,1109,97,0,388,1,388
255886,1045,97,0,417,1,417
256296,973,97,0,409,1,409
256724,940,97,0,427,1,427
257140,927,98,0,414,1,414
257559,868,98,0,418,1,418
258016,804,98,0,456,1,456
258490,702,98,0,473,1,473
258952,631,98,0,461,1,461
259457,556,98,0,504,1,504
259977,514,99,0,519,1,519
260488,468,99,0,510,1,510
261062,349,99,0,572,1,572
261699,215,99,0,636,1,636
262144,0,100,0,876,1,876
262144,0,100,0,0,1,0
262144,0,100,0,0,1,0
262144,0,100,0,0,1,0
262144,0,100,0,0,1,0
262144,0,100,0,0,1,0
